TS,Q_Algemesi_Caudal_Deposito_La_Ribera,AlgemesiValPresionRed1,AlgemesiValCaudalSuma,AlgemesiValCaudalSuma_m3h_Formula,Algemesí_caudal_entrada_deposito_suma_ERCRibera_Pozos_m3h_Formula,Algemesi_Nivel_Deposito_La_Ribera,00_F_ALGEMESI_DE_PUEBLO_NIVEL,00_F_ALGEMESI_DE_PUEBLO_PORCENTAJE,V_DISPONIBLE_DEP_ALGEMESI_m3_Formula,HORAS_AUTONOMIA_DEPOSITO_m3_Formula,AlgemesiValCloro,00_F_ALGEMESI_DE_PUEBLO_CLORO,AlgemesiValNivelPozo1,AlgemesiValNivel_ZPozo1,00_F_ALGEMESI_SD_1_NIVEL,Q_AlgemesiValCaudalPozo1,00_F_ALGEMESI_SD_1_CAUDAL,AlgemesiValIntensidadPozo1,AlgemesiValVelocidadPozo1,Algemesi_Val_Velocidad_Pozo_1_Hz_Formula,AlgemesiStPozo1Marcha,Algemesi_St_Pozo1_Marcha_Formula,AlgemesiValNivelPozo2,00_F_ALGEMESI_SD_2_NIVEL,Agua_sobre_bomba_AlgemesiValNivel_ZPozo2_m_Formula,Q_AlgemesiValCaudalPozo2,00_F_ALGEMESI_SD_2_CAUDAL,AlgemesiValIntensidadPozo2,AlgemesiValVelocidadPozo2,AlgemesiValVelocidadPozo2_hz_formula,AlgemesiStPozo2Marcha,Algemesi_ST_Pozo2_Marcha_Formula,00_F_ALGEMESI_SD_2_PRESION,RebombeoStBomba1Marcha,Rebombeo_ST_Bomba1_Marcha_Formula,RebombeoValIntensidadVariador1,RebombeoValVelocidadVariador1,Rebombeo_Val_Velocidad_Variador1_Hz_Formula,RebombeoStBomba2Marcha,Rebombeo_St_Bomba2_Marcha_Formula,ALGEMESI_ITEMS_POZO_ARE_Tension_L1_L2,ALGEMESI_ITEMS_POZO_ARE_Tension_L2_L3,ALGEMESI_ITEMS_POZO_ARE_Tension_L3_L1,ALGEMESI_ITEMS_POZO_ARE_Intensidad_L1,ALGEMESI_ITEMS_POZO_ARE_Intensidad_L2,ALGEMESI_ITEMS_POZO_ARE_Intensidad_L3,ALGEMESI_ITEMS_POZO_ARE_Potencia_activa_total,00_F_ALGEMESI_SD_2_POTENCIA,ALGEMESI_ITEMS_POZO_ARE_Frecuencia,ALGEMESI_ITEMS_POZO_ARE_Factor_de_potencia_total,RebombeoValIntensidadVariador2,RebombeoValVelocidadVariador2,RebombeoValVelocidadVariador2_Hz_formula,RebombeoStBomba3Marcha,Rebombeo_St_Bomba3_Marcha_Formula,RebombeoValIntensidadArrancador4,RebombeoValIntensidadArrancador3,RebombeoStBomba4Marcha,Rebombeo_St_Bomba4_Marcha_Formula,P_RebombeoValPresionRedTrabajo,00_F_ALGEMESI_SB_PUEBLO_PRESION,Q_RebombeoValCaudalBombeoRed,00_F_ALGEMESI_SB_PUEBLO_CAUDAL,Q_RebombeoValCaudalAguaTratada,RebomeboValCaudalAguaTratada_m3h_Formula,AlgemesiValTensionL1_L2,AlgemesiValTensionL2_L3,AlgemesiValTensionL3_L1,AlgemesiValCorrienteL1,AlgemesiValCorrienteL2,AlgemesiValCorrienteL3,AlgemesiValPotenciaActivaTotal,AlgemesiValFactorPotenciaTotal,RebombeoTotal_horasfunc_bomba2,RebombeoTotal_horasfunc_bomba1,Algemesi_horas_Pozo1_Formula,Algemesi_horas_Pozo2_Formula,AlgemesiTotalHorasMarchaPozo2,AlgemesiTotalHorasMarchaPozo1,ALGEMESI_ITEMS_ALGEMESI_ANALIZADOR_RED_GRUPO_PRESION_Factor_de_potencia_total,ALGEMESI_ITEMS_ALGEMESI_ANALIZADOR_RED_GRUPO_PRESION_Factor_de_potencia_total_porcentaje_Formula,ALGEMESI_ITEMS_ALGEMESI_ANALIZADOR_RED_GRUPO_PRESION_Frecuencia,ALGEMESI_ITEMS_ALGEMESI_ANALIZADOR_RED_GRUPO_PRESION_Intensidad_L1,ALGEMESI_ITEMS_ALGEMESI_ANALIZADOR_RED_GRUPO_PRESION_Intensidad_L2,ALGEMESI_ITEMS_ALGEMESI_ANALIZADOR_RED_GRUPO_PRESION_Intensidad_L3,ALGEMESI_ITEMS_ALGEMESI_ANALIZADOR_RED_GRUPO_PRESION_Potencia_Activa_L1,ALGEMESI_ITEMS_ALGEMESI_ANALIZADOR_RED_GRUPO_PRESION_Potencia_Activa_L1_kW_Formula,ALGEMESI_ITEMS_ALGEMESI_ANALIZADOR_RED_GRUPO_PRESION_Potencia_Activa_L2,ALGEMESI_ITEMS_ALGEMESI_ANALIZADOR_RED_GRUPO_PRESION_Potencia_Activa_L2_kW_Formula,ALGEMESI_ITEMS_ALGEMESI_ANALIZADOR_RED_GRUPO_PRESION_Potencia_Activa_L3,ALGEMESI_ITEMS_ALGEMESI_ANALIZADOR_RED_GRUPO_PRESION_Potencia_Activa_L3_kW_Formula,ALGEMESI_ITEMS_ALGEMESI_ANALIZADOR_RED_GRUPO_PRESION_Potencia_activa_total,00_F_ALGEMESI_SB_PUEBLO_POTENCIA,ALGEMESI_ITEMS_ALGEMESI_ANALIZADOR_RED_GRUPO_PRESION_Potencia_reactiva_total,ALGEMESI_ITEMS_ALGEMESI_ANALIZADOR_RED_GRUPO_PRESION_Potencia_reactiva_total_kVAr_Formula,ALGEMESI_ITEMS_ALGEMESI_ANALIZADOR_RED_GRUPO_PRESION_Tension_L1_L2,ALGEMESI_ITEMS_ALGEMESI_ANALIZADOR_RED_GRUPO_PRESION_Tension_L2_L3,ALGEMESI_ITEMS_ALGEMESI_ANALIZADOR_RED_GRUPO_PRESION_Tension_L3_L1,ALGEMESI_ITEMS_ALGEMESI_ANALIZADOR_RED_GRUPO_PRESION_Totalizador_Energía_Activa,ALGEMESI_ITEMS_Comunicacion_OPC_PLC_ALGEMESI_POZO,Driver_OPCServerConnectionStatus,ALGEMESI_ITEMS_ALGEMESI_ANALOGICAS_CAUDAL_SALIDA_CONTADOR_BYPASS_SAR,ALGEMESI_ITEMS_ALGEMESI_ANALOGICAS_CAUDAL_SALIDA_CONTADOR_BYPASS_SAR_m3h_Formula,ALGEMESI_ITEMS_ALGEMESI_ANALOGICAS_PRESION_IMPULSION,RebombeoValPosicionValvulaRibera,Rebombeo_Val_Caudal_Agua_Ribera_m3h_Formula
2019-05-30 12:30:00,1966,0,0,0,117.96,226,2.26,50.9009009,1995.84,6.6528,0.813333333,0.813333333,26.5,-26.5,6.4,0,0,-128,-119,-59.5,0,0,1.899999976,17.58000002,-1.899999976,0,0,0,0,0,0,0,1,-1,1,34,102,51,0,0,397.7145793,399.8424479,399.1463318,0,0.765042881,0.813138088,24.83423932,0.024834239,49.9902331,0.069371097,0,0,0,0,0,-107,-107,0,0,31,31,3892.666667,233.56,0,0,399.9333293,400.8666687,400.6333313,38.56666565,40.16666794,40.5333341,23.26666705,0.843333324,0,-3,0,0,24837.5,9315.299805,0.840298116,84.02981162,49.9887263,31.63590622,32.67668406,33.03070323,6039.499186,6.039499186,6318.211751,6.318211751,6452.989421,6.452989421,18802.29688,18.80229688,4456.559733,4.456559733,397.5293986,399.2884318,398.6122742,229.6329651,-1,1,54,3.24,33.55758031,21,117.96
2019-05-30 12:45:00,1969,0,0,0,118.14,223.3333333,2.233333333,50.3003003,1965.6,6.552,0.813333333,0.813333333,26.5,-26.5,6.4,0,0,-128,-119,-59.5,0,0,1.899999976,17.58000002,-1.899999976,0,0,0,0,0,0,0,1,-1,1,32.33333333,101,50.5,0,0,397.7132874,400.1117961,399.0504659,0,0.780230741,0.810261826,24.73078855,0.024730789,50.00652822,0.067360113,0,0,0,0,0,-107,-107,0,0,31.09999975,31.09999975,3742.333333,224.54,0,0,399.2666728,400.3333435,400.1333313,36.06666565,37.73333359,37.5333341,21.5,0.836666644,0,-3,0,0,24837.5,9315.299805,0.836855292,83.68552923,50.00432078,30.50529035,31.72358576,31.51486778,5782.171387,5.782171387,6130.385579,6.130385579,6132.453451,6.132453451,18037.74284,18.03774284,4202.945638,4.202945638,397.5316874,399.5252889,398.5694377,229.5951233,-1,1,58,3.48,33.42616781,21,118.14
2019-05-30 13:00:00,1997,0,0,0,119.82,221,2.21,49.77477477,1939.14,6.4638,0.829999983,0.829999983,26.5,-26.5,6.4,0,0,-128,-119,-59.5,0,0,1.899999976,17.58000002,-1.899999976,0,0,0,0,0,0,0,1.099999984,-1,1,32,101,50.5,0,0,398.3593953,400.3352865,399.771108,0,0.875211457,0.926441809,24.38617961,0.02438618,49.97431946,0.058620742,0,0,0,0,0,-107,-107,0,0,30.86666679,30.86666679,3652,219.12,0,0,400.299998,401.299998,401.2333272,35.89999898,37.5333341,37.66666667,21.56666629,0.836666644,0,-3,0,0,24837.5,9315.299805,0.835567633,83.55676333,49.97582626,30.29698626,31.36244202,31.57795461,5760.767741,5.760767741,6049.249186,6.049249186,6144.043294,6.144043294,17929.14258,17.92914258,4212.912028,4.212912028,397.9853617,399.857015,399.2137655,229.9766744,-1,1,58,3.48,33.65885417,21,119.82
2019-05-30 13:15:00,1995.666667,0,0,0,119.74,218,2.18,49.0990991,1905.12,6.3504,0.826666653,0.826666653,26.5,-26.5,6.4,0,0,-128,-119,-59.5,0,0,1.899999976,17.58000002,-1.899999976,0,0,0,0,0,0,0,1.299999952,-1,1,33,101.6666667,50.83333333,0,0,398.5867615,400.9780172,399.9480387,0,0.820054154,0.850637436,24.14018186,0.024140182,49.98617045,0.062594716,0,0,0,0,0,-107,-107,0,0,31.20000013,31.20000013,3777,226.62,0,0,400.9666646,401.9333293,401.7666626,37.23333359,38.80000051,39,22.36666679,0.839999974,0,-3,0,0,24837.5,9315.299805,0.836543163,83.65431627,49.98625437,30.81572596,31.96211942,32.00938861,5868.527507,5.868527507,6190.225911,6.190225911,6242.200684,6.242200684,18265.0319,18.2650319,4279.917155,4.279917155,398.4557699,400.5109355,399.5506388,230.144455,-1,1,56,3.36,33.78182729,21,119.74
2019-05-30 13:30:00,1997.666667,0,0,0,119.86,215,2.15,48.42342342,1871.1,6.237,0.839999994,0.839999994,26.5,-26.5,6.4,0,0,-128,-119,-59.5,0,0,1.899999976,17.58000002,-1.899999976,0,0,0,0,0,0,0,1.399999976,-1,1,33.66666667,102,51,0,0,400.5629781,402.5820414,402.0739543,0,0.869134645,0.898002247,24.75484403,0.024754844,49.98953374,0.06042255,0,0,0,0,0,-107,-107,0,0,30.86666679,30.86666679,3958.333333,237.5,0,0,402.299998,403.299998,403.2333272,37.73333232,39.23333232,39.33333333,22.73333359,0.839999974,0,-3,0,0,24837.5,9315.299805,0.84048146,84.04814601,49.9878451,31.58328438,32.63294347,32.74193446,6084.072917,6.084072917,6360.65625,6.36065625,6436.595378,6.436595378,18885.06706,18.88506706,4337.425944,4.337425944,400.1271261,402.1408285,401.4360453,231.1832835,-1,1,60,3.6,33.81799825,21,119.86
2019-05-30 13:45:00,1991,0,0,0,119.46,212.3333333,2.123333333,47.82282282,1840.86,6.1362,0.843333324,0.843333324,26.5,-26.5,6.4,0,0,-128,-119,-59.5,,,1.899999976,17.58000002,-1.899999976,0,0,0,0,0,,,1.366666635,,,33.66666667,102.3333333,51.16666667,,,402.0079854,403.9766134,403.741984,0,0.794581473,0.841129065,26.88008499,0.026880085,50.01695379,0.070764658,0,0,0,,,-107,-107,,,31.03333346,31.03333346,3891,233.46,0,0,,,,,,,,,,,,,,,0.844060361,84.40603614,50.01579158,31.38420741,32.54643122,34.14515432,6056.552572,6.056552572,6363.942708,6.363942708,6812.42985,6.81242985,19310.94271,19.31094271,4555.943034,4.555943034,401.5648092,403.5678406,403.164093,232.1946818,-1,1,62,3.72,33.70708084,21,119.46
2019-05-30 14:00:00,1998.333333,0,0,0,119.9,209,2.09,47.07207207,1803.06,6.0102,0.846666674,0.846666674,26.5,-26.5,6.4,0,0,-128,-119,-59.5,0,0,1.899999976,17.58000002,-1.899999976,0,0,0,0,0,0,0,1.333333294,-1,1,35.33333333,102.6666667,51.33333333,0,0,403.6883748,405.7920227,405.7657979,0,0.895388226,0.887851795,24.03708585,0.024037086,49.99219131,0.057629604,0,0,0,0,0,-107,-107,0,0,31.03333346,31.03333346,4091.666667,245.5,0,0,405.6666565,406.6000061,406.8999939,38.69999949,40.26666641,40.80000051,23.63333384,0.839999974,0,-3,0,0,24837.5,9315.299805,0.840877434,84.08774336,49.99111684,32.17591985,33.34527969,33.6431071,6261.60612,6.26160612,6533.769043,6.533769043,6688.816081,6.688816081,19497.07031,19.49707031,4593.000977,4.593000977,403.3981832,405.2966614,405.1878255,233.2580109,-1,1,60,3.6,33.88792419,21,119.9
2019-05-30 14:15:00,1993.666667,0,0,0,119.62,206,2.06,46.3963964,1769.04,5.8968,0.856666684,0.856666684,26.5,-26.5,6.4,0,0,-128,-119,-59.5,0,0,1.899999976,17.58000002,-1.899999976,0,0,0,0,0,0,0,1.366666635,-1,1,33.66666667,102.3333333,51.16666667,0,0,404.3245646,406.4842529,406.170634,0,0.883762101,0.934391022,23.85682805,0.023856828,49.99982452,0.056126412,0,0,0,0,0,-107,-107,0,0,31.03333346,31.03333346,3898.666667,233.92,0,0,406.4666748,407.6333313,407.6333313,38,39.8333346,40.23333359,23.26666641,0.839999974,0,-3,0,0,24837.5,9315.299805,0.837845465,83.78454645,50.00120672,31.34271304,32.54772949,32.92447408,6090.449219,6.090449219,6367.348958,6.367348958,6527.994141,6.527994141,18971.22396,18.97122396,4509.260091,4.509260091,403.9714661,406.0935974,405.5597534,233.501943,-1,1,54,3.24,33.87586721,21,119.62
2019-05-30 14:30:00,1998.666667,0,0,0,119.92,203,2.03,45.72072072,1735.02,5.7834,0.860000014,0.860000014,26.5,-26.5,6.4,0,0,-128,-119,-59.5,0,0,1.899999976,17.58000002,-1.899999976,0,0,0,0,0,0,0,1.333333294,-1,1,36,103.3333333,51.66666667,0,0,404.1874695,406.0054118,405.9709269,0,0.853520433,0.856018841,25.16396395,0.025163964,50.01743317,0.062896047,0,0,0,0,0,-107,-107,0,0,30.93333371,30.93333371,4255.333333,255.32,0,0,406.3666687,407.1999919,407.2666626,39.66666667,41.0333341,41.63333384,24.23333359,0.843333324,0,-3,0,0,24837.5,9315.299805,0.842091242,84.20912425,50.01437124,33.1476593,34.13801829,34.49647395,6460.366211,6.460366211,6715.503092,6.715503092,6863.312826,6.863312826,20039.18229,20.03918229,4685.027018,4.685027018,403.8862203,405.4550171,405.3676351,233.5356445,-1,1,64,3.84,33.79991277,21,119.92
2019-05-30 14:45:00,1950.666667,0,0,0,117.04,200,2,45.04504505,1701,5.67,0.863333344,0.863333344,26.5,-26.5,6.4,0,0,-128,-119,-59.5,0,0,1.899999976,17.58000002,-1.899999976,0,0,0,0,0,0,0,1.333333294,-1,1,34.33333333,102,51,0,0,404.705424,406.5326843,406.3239543,0,0.884469867,0.921296219,24.15054448,0.024150544,49.98846563,0.057131498,0,0,0,0,0,-107,-107,0,0,30.96666654,30.96666654,3942.666667,236.56,0,0,406.1000061,406.8666585,407,38.0333341,39.46666718,41.23333359,23.46666654,0.843333324,0,-3,0,0,24837.5,9315.299805,0.838707745,83.87077451,49.98822784,32.03136571,33.04867236,33.19764264,6224.365234,6.224365234,6486.307454,6.486307454,6573.378906,6.573378906,19340.30794,19.34030794,4560.604818,4.560604818,404.3414612,406.0658366,405.7444255,233.7222341,-1,1,60,3.6,33.43460719,21,117.04
2019-05-30 15:00:00,1822,0,0,0,109.32,197,1.97,44.36936937,1666.98,5.5566,0.870000005,0.870000005,26.53333346,-26.53333346,6.36666654,0,0,-128,-119,-59.5,0,0,1.899999976,17.58000002,-1.899999976,0,0,0,0,0,0,0,1.366666635,-1,1,34.33333333,102.3333333,51.16666667,0,0,403.1801249,405.0581156,405.0540161,0.1041391,0.837211212,0.881753822,24.21748225,0.024217482,49.98768361,0.056451724,0,0,0,0,0,-107,-107,0,0,30.63333321,30.63333321,3862,231.72,0,0,405.2666728,406.1000061,406.3000081,37.56666692,39,39.80000051,22.83333333,0.836666644,0,-3,0,0,24837.5,9315.299805,0.83799994,83.79999399,49.99052811,32.50591596,33.50526301,34.03003311,6288.612142,6.288612142,6536.431478,6.536431478,6724.10319,6.72410319,19582.87891,19.58287891,4684.848796,4.684848796,402.7926737,404.6842346,404.4350484,232.9106547,-1,1,50,3,31.89863078,21,109.32
2019-05-30 15:15:00,1755.666667,0,0,0,105.34,194,1.94,43.69369369,1632.96,5.4432,0.873333335,0.873333335,26.5,-26.5,6.4,0,0,-128,-119,-59.5,0,0,1.899999976,17.58000002,-1.899999976,0,0,0,0,0,0,0,1.333333294,-1,1,34,102.3333333,51.16666667,0,0,402.7020162,404.7802836,404.4590759,0,0.922802548,0.995902419,25.72895559,0.025728956,49.99482981,0.057597211,0,0,0,0,0,-107,-107,0,0,31.03333346,31.03333346,3696,221.76,0,0,404.8999939,405.8333435,405.9000041,37.73333359,39.23333359,40.03333282,22.93333308,0.836666644,0,-3,0,0,24837.5,9315.299805,0.83861045,83.86104504,49.994531,31.59803963,32.6397597,34.22659556,6095.176758,6.095176758,6346.973145,6.346973145,6795.500651,6.795500651,19265.5957,19.2655957,4696.746908,4.696746908,402.3968506,404.3444824,403.850352,232.5861155,-1,1,46,2.76,31.77083333,21,105.34
2019-05-30 15:30:00,1757.666667,0,0,0,105.46,191,1.91,43.01801802,1598.94,5.3298,0.870000005,0.870000005,26.5,-26.5,6.4,0,0,-128,-119,-59.5,0,0,1.899999976,17.58000002,-1.899999976,0,0,0,0,0,0,0,1.333333294,-1,1,36.66666667,103.3333333,51.66666667,0,0,402.7625834,404.6127726,404.4777222,0,0.894607246,0.958761871,25.51639175,0.025516392,50.0040741,0.05898786,0,0,0,0,0,-107,-107,0,0,30.93333308,30.93333308,4027.666667,241.66,0,0,404.8333333,405.8333333,405.8333333,40.66666667,42.16666667,42.59999975,24.76666641,0.843333324,0,-3,0,0,24837.5,9315.299805,0.845647136,84.56471364,50.00438944,34.76686478,35.83288574,36.06733704,6769.748372,6.769748372,7056.028646,7.056028646,7182.855632,7.182855632,21019.97786,21.01997786,5025.145345,5.025145345,402.37264,404.1391907,403.8766886,232.5997111,-1,1,42,2.52,31.77203941,21,105.46
2019-05-30 15:45:00,1752.333333,0,2250.333333,135.02,240.16,188.6666667,1.886666667,42.49249249,1572.48,5.2416,0.870000005,0.870000005,26.53333346,-26.53333346,6.36666654,0,0,-128,-119,-59.5,0,0,1.799999992,17.68000001,-1.799999992,2250.333333,135.02,33.33333333,61.33333333,30.66666667,-0.666666667,0.666666667,4.466666619,-1,1,34.33333333,102.3333333,51.16666667,0,0,401.7835795,403.6539103,403.6828613,17.88240621,23.53122775,25.01574731,10322.66799,10.32266799,49.99760818,0.464634714,0,0,0,0,0,-107,-107,0,0,30.83333333,30.83333333,3751.666667,225.1,2270.333333,136.22,404.0333354,404.9000041,404.9666646,62.60000102,65.69999949,68.16666667,38.23333295,0.833333313,0,-3,0,0.011111111,24837.5332,9315.299805,0.851456781,85.14567812,49.99620183,31.20291201,32.16812007,34.30537669,6093.323079,6.093323079,6343.864909,6.343864909,6916.572591,6.916572591,19329.97461,19.32997461,4717.842448,4.717842448,401.6792704,403.4052836,403.3710632,232.3021495,-1,1,48,2.88,31.91791979,24.33333333,105.14
2019-05-30 16:00:00,1754.333333,0,3376.333333,202.58,307.84,190.3333333,1.903333333,42.86786787,1591.38,5.3046,0.859999994,0.859999994,26.5,-26.5,6.4,0,0,-128,-119,-59.5,0,0,1.700000048,17.77999995,-1.700000048,3376.333333,202.58,49.66666667,92,46,-1,1,6.133333206,-1,1,33.66666667,102.3333333,51.16666667,0,0,401.1289876,403.0455729,402.7756348,26.21358236,34.73459752,36.79855474,15354.47038,15.35447038,49.9880778,0.67612652,0,0,0,0,0,-107,-107,0,0,31,31,3696,221.76,3383,202.98,403.7333272,404.5,404.6333313,74.70000203,78.46666718,79.06666565,45.06666692,0.829999983,0,-3,0,0.016666667,24837.73372,9315.299805,0.856741925,85.67419251,49.98623657,31.07050514,32.09317398,32.92290878,6117.875651,6.117875651,6364.25293,6.36425293,6640.724935,6.640724935,19088.41471,19.08841471,4524.507487,4.524507487,401.2698364,402.7132874,402.7879639,232.0188243,-1,1,38,2.28,31.74430974,26,105.26
2019-05-30 16:15:00,1748,0,3365.333333,201.92,306.8,192.3333333,1.923333333,43.31831832,1614.06,5.3802,0.856666664,0.856666664,26.5,-26.5,6.4,0,0,-128,-119,-59.5,0,0,1.700000048,17.77999995,-1.700000048,3365.333333,201.92,50,92,46,-1,1,6.133333206,-1,1,33,101.6666667,50.83333333,0,0,400.9921061,403.051473,402.802653,26.24390984,34.89548492,36.66299693,15352.15007,15.35215007,49.98866908,0.675700307,0,0,0,0,0,-107,-107,0,0,30.89999962,30.89999962,3572.333333,214.34,3386.666667,203.2,403.6999919,404.6999919,404.5999959,72.69999949,76.93333435,77.13333384,43.73333359,0.826666653,0,-3,0,0.016666667,24837.90039,9315.299805,0.853982906,85.39829055,49.9912707,30.00289281,31.07811673,31.9373703,5885.262858,5.885262858,6141.608073,6.141608073,6415.743978,6.415743978,18449.16732,18.44916732,4369.851888,4.369851888,401.1196086,403.148234,402.5399475,231.7964223,-1,1,24,1.44,31.7129631,26,104.88
2019-05-30 16:30:00,1771.333333,0,3379,202.74,309.02,194.3333333,1.943333333,43.76876877,1636.74,5.4558,0.836666644,0.836666644,26.53333282,-26.53333282,6.366667175,0,0,-128,-119,-59.5,0,0,1.700000048,17.77999995,-1.700000048,3379,202.74,50,92,46,-1,1,6.066666603,-1,1,32.66666667,101.6666667,50.83333333,0,0,400.5417379,402.7529806,402.4222209,26.1848278,34.65483856,36.88082377,15337.09212,15.33709212,49.98761749,0.67621688,0,0,0,0,0,-107,-107,0,0,31.1666673,31.1666673,3522.333333,211.34,3393.666667,203.62,403.5666707,404.299998,404.4666748,73.56666565,77.19999949,78.06666819,44.30000051,0.829999983,0,-3,0,0.016666667,24837.90039,9315.299805,0.853174547,85.31745474,49.98740133,29.72242228,30.83148575,31.73542786,5829.360026,5.829360026,6080.007975,6.080007975,6373.618327,6.373618327,18267.8431,18.2678431,4319.652588,4.319652588,400.6916504,402.7193095,402.301768,231.6767883,-1,1,46,2.76,31.91189321,26,106.28
2019-05-30 16:45:00,1904.333333,0,3373.666667,202.42,316.68,196,1.96,44.14414414,1655.64,5.5188,0.833333313,0.833333313,26.39999962,-26.39999962,6.500000381,0,0,-128,-119,-59.5,0,0,1.700000048,17.77999995,-1.700000048,3373.666667,202.42,50,92,46,-1,1,6.133333206,-1,1,31.33333333,100.6666667,50.33333333,0,0,401.5788879,403.3992106,403.1439616,26.32359123,34.46730169,36.49942907,15290.5472,15.2905472,49.99618785,0.675826649,0,0,0,0,0,-107,-107,0,0,31.10000038,31.10000038,3447,206.82,3388,203.28,404.2666728,405.0666606,405.0666606,71.69999949,74.66666412,75.23333232,42.66666667,0.826666653,0,-3,0,0.016666667,24838.4668,9315.299805,0.848388652,84.8388652,49.99315008,27.61877314,28.39909999,29.19347191,5404.984049,5.404984049,5584.084635,5.584084635,5826.666992,5.826666992,16793.62826,16.79362826,3880.201904,3.880201904,401.7191467,403.3644206,403.0056356,232.1454875,-1,1,52,3.12,33.22120794,26,114.26
2019-05-30 17:00:00,1972.333333,0,0,0,118.34,196.3333333,1.963333333,44.21921922,1659.42,5.5314,0.843333324,0.843333324,26.39999962,-26.39999962,6.500000381,0,0,-128,-119,-59.5,0,0,1.899999976,17.58000002,-1.899999976,0,0,0,0,0,0,0,3.033333302,-1,1,30.33333333,100.3333333,50.16666667,0,0,402.5675252,404.4252116,404.2095133,0,0.966800551,0.976984541,35.2865715,0.035286572,50.02704875,0.079487904,0,0,0,0,0,-107,-107,0,0,31.09999975,31.09999975,3420.333333,205.22,0,0,404.700002,405.6333313,405.6666667,33.96666718,35.36666616,35.83333333,20.33333333,0.829999983,0,-3,0,0,24838.66602,9315.299805,0.82071356,82.07135598,50.02800878,27.85211817,28.79407628,28.8080883,5255.031738,5.255031738,5530.560059,5.530560059,5546.009928,5.546009928,16332.76302,16.33276302,3820.641602,3.820641602,402.2605082,404.1054382,403.7079366,232.5246226,-1,1,56,3.36,33.6962293,21,118.34
2019-05-30 17:15:00,1970.333333,0,0,0,118.22,194,1.94,43.69369369,1632.96,5.4432,0.829999983,0.829999983,26.39999962,-26.39999962,6.500000381,0,0,-128,-119,-59.5,0,0,1.899999976,17.58000002,-1.899999976,0,0,0,0,0,0,0,2.933333397,-1,1,31,100.6666667,50.33333333,0,0,402.0842896,404.072703,403.761322,0.12543415,0.905189097,0.962536792,23.60389201,0.023603892,49.98523331,0.05120038,0,0,0,0,0,-107,-107,0,0,31.09999975,31.09999975,3466.333333,207.98,0,0,404.1333313,404.9999898,405.1666667,34.60000102,36.06666819,36.59999975,20.76666705,0.826666653,0,-3,0,0,24838.69922,9315.299805,0.822748244,82.27482438,49.98495483,28.25805664,29.24693807,29.41566849,5348.680013,5.348680013,5614.855469,5.614855469,5679.06429,5.67906429,16650.04753,16.65004753,3811.712646,3.811712646,401.8370565,403.7000427,403.1515198,232.2407837,-1,1,58,3.48,33.6419754,21,118.22
2019-05-30 17:30:00,2002.666667,0,0,0,120.16,192,1.92,43.24324324,1610.28,5.3676,0.836666663,0.836666663,26.39999962,-26.39999962,6.500000381,0,0,-128,-119,-59.5,0,0,1.899999976,17.58000002,-1.899999976,0,0,0,0,0,0,0,2.699999968,-1,1,30.33333333,100.3333333,50.16666667,0,0,402.056722,403.7819926,403.8454386,0.130966206,0.848838389,0.897863428,24.87943776,0.024879438,49.98451233,0.05706149,0,0,0,0,0,-107,-107,0,0,31.1666673,31.1666673,3379.666667,202.78,0,0,404.3333333,405.1666667,405.3333333,33.66666794,35.10000102,35.36666743,20.03333346,0.823333323,0,-3,0,0,24838.69922,9315.299805,0.818175296,81.8175296,49.98509216,27.57412275,28.52761269,28.55107244,5175.201172,5.175201172,5452.911458,5.452911458,5480.765462,5.480765462,16105.05892,16.10505892,3761.72998,3.76172998,401.7050171,403.4848735,403.3120321,232.2462565,-1,1,56,3.36,34.11940511,21,120.16
2019-05-30 17:45:00,2044.666667,0,0,0,122.68,190,1.9,42.79279279,1587.6,5.292,0.863333344,0.863333344,26.39999962,-26.39999962,6.500000381,0,0,-128,-119,-59.5,0,0,1.899999976,17.58000002,-1.899999976,0,0,0,0,0,0,0,2.599999905,-1,1,30.66666667,100.3333333,50.16666667,0,0,402.4466858,404.5058695,404.318278,0,0.893754224,0.951108595,22.80858994,0.02280859,49.99445089,0.052433353,0,0,0,0,0,-107,-107,0,0,30.86666679,30.86666679,3499.333333,209.96,0,0,404.700002,405.6000061,405.6666667,34.20000076,35.53333282,35.90000025,20.43333371,0.826666653,0,-3,0,0,24838.69922,9315.299805,0.825003227,82.50032266,49.9960111,28.50352542,29.57716878,29.9371465,5405.419108,5.405419108,5689.354492,5.689354492,5818.106283,5.818106283,16905.84701,16.90584701,3984.76473,3.98476473,402.1287028,403.9854228,403.7722371,232.5303446,-1,1,60,3.6,34.30266062,21,122.68
